city,date,X1_temperature_2m_C,X2_relative_humidity_2m_pct,X3_surface_pressure_hPa,X4_wind_speed_10m_kmh,X5_cloud_cover_pct,Y_apparent_temperature_C
Raleigh,15-04-2021,20.8,45,994.7,11.5,98,19.5
Raleigh,16-04-2021,17.9,30,997.9,10.5,0,16.5
Raleigh,17-04-2021,18.2,34,998,2.7,94,17.6
Raleigh,18-04-2021,20.5,35,998.7,3.7,60,20.3
Raleigh,19-04-2021,14.9,65,998.3,18.9,100,11.7
Raleigh,20-04-2021,22.6,28,1003.7,13,98,21.2
Raleigh,21-04-2021,25.1,28,993.6,27.3,32,21.4
Raleigh,22-04-2021,13.5,23,1006.3,15.5,0,10.5
Raleigh,23-04-2021,16,27,1009.4,9.1,81,13.2
Raleigh,24-04-2021,16.5,63,1004,8.7,100,15
Raleigh,25-04-2021,20.2,44,997.2,20.6,78,17.7
Raleigh,26-04-2021,22.2,35,1007,1.6,0,23.7
Raleigh,27-04-2021,26.5,36,1007.3,15,0,26.4
Raleigh,28-04-2021,28.7,40,1004.2,16.1,80,29.5
Raleigh,29-04-2021,29.1,43,999.4,28,96,27.7
Raleigh,30-04-2021,24.7,29,998.3,20.8,10,22.5
Raleigh,01-05-2021,20.6,16,1006.5,9.2,0,18.9
Raleigh,02-05-2021,26.8,37,1002.5,14.5,87,26.6
Raleigh,03-05-2021,23.6,82,998.5,12.4,100,25.8
Raleigh,04-05-2021,31.4,44,998.4,14.9,41,34
Raleigh,05-05-2021,28.7,43,996.1,19.4,5,29.4
Raleigh,06-05-2021,17.6,51,1003.5,4.4,100,16.3
Raleigh,07-05-2021,18.1,51,998.5,2.7,66,19.2
Raleigh,08-05-2021,21.2,29,1002.2,23,26,17.7
Raleigh,09-05-2021,24.4,39,1004.3,17.8,0,23.7
Raleigh,10-05-2021,22.5,75,1000.1,9.1,53,24.1
Raleigh,11-05-2021,19.4,50,1007.2,7.4,100,18.9
Raleigh,12-05-2021,8.6,95,1011.2,13.7,100,6.1
Raleigh,13-05-2021,20.3,30,1010.3,13.7,78,18.5
Raleigh,14-05-2021,21.5,25,1011.4,10.8,90,20.2
Raleigh,15-05-2021,23,26,1011.4,11.2,53,21.9
Raleigh,16-05-2021,23.1,35,1011.2,5.8,100,22.1
Raleigh,17-05-2021,24.5,43,1011.6,4.8,61,25.8
Raleigh,18-05-2021,23,43,1015.2,5.2,100,22.2
Raleigh,19-05-2021,26.9,29,1015.2,6.9,1,27.8
Raleigh,20-05-2021,29,32,1016.1,4.2,90,31.1
Raleigh,21-05-2021,26.8,25,1018.7,13.4,0,25.9
Raleigh,22-05-2021,29.4,28,1014.1,5.8,99,30.5
Raleigh,23-05-2021,31.3,32,1006.8,7.6,29,33.3
Raleigh,24-05-2021,31.6,41,1006.9,5.7,77,34.1
Raleigh,25-05-2021,27.5,57,1011.1,3.7,82,30.3
Raleigh,26-05-2021,31.5,47,1006.8,8.9,18,34.9
Raleigh,27-05-2021,30.9,37,1004.2,9.4,34,32
Raleigh,28-05-2021,32,33,998.3,21,72,31
Raleigh,29-05-2021,25.3,71,995.4,8.8,97,27.7
Raleigh,30-05-2021,16.3,66,1006.5,15.7,100,14
Raleigh,31-05-2021,20.5,54,1013.5,5.4,100,20.2
Raleigh,01-06-2021,24.8,42,1012.2,4.2,43,25.6
Raleigh,02-06-2021,25.5,66,1007.8,10.4,99,27.2
Raleigh,03-06-2021,25.8,77,1005.2,9.8,99,28.9
Raleigh,04-06-2021,24.6,82,1003.5,6.7,100,28.1
Raleigh,05-06-2021,29.1,50,1005.9,2.6,98,32.3
Raleigh,06-06-2021,29.9,61,1007,9.4,29,34.7
Raleigh,07-06-2021,25.2,86,1008.7,12.2,100,28.8
Raleigh,08-06-2021,28,64,1008.4,13.4,67,31.3
Raleigh,09-06-2021,28.6,72,1005.9,11,96,33.2
Raleigh,10-06-2021,26.1,81,1002.4,7.7,93,30.2
Raleigh,11-06-2021,27.9,77,996.7,8.2,44,32.7
Raleigh,12-06-2021,27.4,61,995.5,13.2,92,29.9
Raleigh,13-06-2021,27.2,54,999.8,10.8,25,30.2
Raleigh,14-06-2021,30,55,998.1,7.3,5,35
Raleigh,15-06-2021,29.5,40,997.1,13.9,32,30.8
Raleigh,16-06-2021,26.8,40,1001.6,7.3,44,27.4
Raleigh,17-06-2021,27.2,33,1003.6,7.3,0,28.5
Raleigh,18-06-2021,29.2,38,1006,10,19,30.6
Raleigh,19-06-2021,33.5,38,1001.1,12,8,36.1
Raleigh,20-06-2021,26.1,84,999.4,9.2,100,30.4
Raleigh,21-06-2021,31.5,56,996.6,13.5,50,35.8
Raleigh,22-06-2021,22.5,98,996.9,20.2,96,24.6
Raleigh,23-06-2021,24.2,50,1009,11.7,100,24.6
Raleigh,24-06-2021,24,44,1013.1,12.3,68,24.9
Raleigh,25-06-2021,25.9,66,1010.8,7,94,28.4
Raleigh,26-06-2021,26.7,77,1010.8,7.1,93,30.8
Raleigh,27-06-2021,29,58,1010.8,6.8,28,33.3
Raleigh,28-06-2021,30.3,51,1011.1,13,57,33.5
Raleigh,29-06-2021,29.5,59,1012.4,6.5,45,33.8
Raleigh,30-06-2021,30.9,60,1007.8,7.7,42,36.1
Raleigh,01-07-2021,31.5,56,1002,15.9,54,35.4
Raleigh,02-07-2021,24.1,80,997.7,10.6,100,26.7
Raleigh,03-07-2021,26.5,41,998.6,12.1,5,27.6
Raleigh,04-07-2021,28.9,37,1001.5,6.6,60,31.2
Raleigh,05-07-2021,30.3,46,1005.1,5.4,29,33.4
Raleigh,06-07-2021,31.1,45,1006.9,7.6,43,33.9
Raleigh,07-07-2021,32.2,42,1004.6,8.3,94,35.2
Raleigh,08-07-2021,22.6,99,997.8,25.1,100,24.1
Raleigh,09-07-2021,31.6,56,1001.6,8.7,17,37.1
Raleigh,10-07-2021,31,52,1004.3,1.8,97,37
Raleigh,11-07-2021,30.1,70,1004.7,8.8,24,36.2
Raleigh,12-07-2021,30.5,62,1009.5,11.8,26,35.2
Raleigh,13-07-2021,30.4,56,1011.8,13.9,87,34
Raleigh,14-07-2021,31,59,1010.7,9.3,22,36.5
Raleigh,15-07-2021,31.4,52,1008.1,7.9,68,35.9
Raleigh,16-07-2021,31.9,60,1006.7,9.9,46,37.4
Raleigh,17-07-2021,31,64,1007.1,12.1,35,36
Raleigh,18-07-2021,28.5,68,1006.7,8.3,100,32.2
Raleigh,19-07-2021,22.1,98,1005.1,9.4,100,25.6
Raleigh,20-07-2021,27.4,57,1002.5,4,68,29.9
Raleigh,21-07-2021,30.6,47,1002,8.5,1,34.7
Raleigh,22-07-2021,29.6,53,1006.4,3,92,34.2
Raleigh,23-07-2021,28.6,53,1008,4.9,53,31.9
Raleigh,24-07-2021,28.4,55,1006.5,7.1,26,31.2
Raleigh,25-07-2021,29.7,58,1003.5,11.7,17,33.6
Raleigh,26-07-2021,31,59,1002,7.6,55,35.5
Raleigh,27-07-2021,31.5,64,1003,2.1,97,38.2
Raleigh,28-07-2021,33,51,1001.9,2.9,48,38.3
Raleigh,29-07-2021,31.9,58,1002.9,10.8,86,36.9
Raleigh,30-07-2021,34.1,46,999,10.1,80,38.6
Raleigh,31-07-2021,31.2,52,1001.2,1.8,92,36.3
Raleigh,01-08-2021,25.6,94,997.6,3.5,97,31.6
Raleigh,02-08-2021,28.3,51,1003.2,9.7,30,30.3
Raleigh,03-08-2021,23,70,1004,12.3,100,23.9
Raleigh,04-08-2021,26.2,55,1003.4,18.3,56,26.9
Raleigh,05-08-2021,27,49,1007.7,9,0,29.5
Raleigh,06-08-2021,27.5,56,1008,7.8,53,30
Raleigh,07-08-2021,23,88,1004.5,8.4,100,26.2
Raleigh,08-08-2021,29.6,54,1005.7,1.9,1,35.1
Raleigh,09-08-2021,29.4,71,1008.4,6.1,33,35.1
Raleigh,10-08-2021,31.5,62,1008.6,5.6,81,38.1
Raleigh,11-08-2021,31.2,67,1007.5,9.7,40,37.6
Raleigh,12-08-2021,32.5,58,1007.3,6.9,48,38.9
Raleigh,13-08-2021,33,56,1007.4,8.1,16,39.1
Raleigh,14-08-2021,31.6,64,1007.4,5.4,37,38.4
Raleigh,15-08-2021,29.2,71,1007.7,5.9,91,34.8
Raleigh,16-08-2021,29.5,74,1007,5.5,37,35.7
Raleigh,17-08-2021,29.3,73,1006.4,10.7,100,33.8
Raleigh,18-08-2021,28,77,1006.4,15,84,31.7
Raleigh,19-08-2021,31.8,54,1004.6,5.6,30,36.9
Raleigh,20-08-2021,28.5,74,1000.1,1.1,56,34.2
Raleigh,21-08-2021,28.3,69,999.5,5.7,39,33.1
Raleigh,22-08-2021,30.1,61,999.6,6.6,68,34.6
Raleigh,23-08-2021,31,53,1000.6,3.8,20,35.8
Raleigh,24-08-2021,33,50,1003.7,3.7,22,38.7
Raleigh,25-08-2021,33,49,1006.6,5.5,24,38
Raleigh,26-08-2021,31.9,53,1008.2,9.1,5,36.4
Raleigh,27-08-2021,32.4,42,1007.8,7.3,9,36
Raleigh,28-08-2021,33.5,48,1009,4.7,16,38.6
Raleigh,29-08-2021,33.6,44,1007.3,4.6,11,38.6
Raleigh,30-08-2021,34,42,1001.5,4.6,25,37.9
Raleigh,31-08-2021,33,47,997.6,12.4,74,36.5
Raleigh,01-09-2021,27.9,81,990.8,17.9,64,31.6
Raleigh,02-09-2021,25.7,44,1000.2,14.8,0,26.1
Raleigh,03-09-2021,25.8,38,1005.6,8,25,26.6
Raleigh,04-09-2021,26.1,45,1005,4,64,28.5
Raleigh,05-09-2021,28.5,44,1000.9,10,54,30.4
Raleigh,06-09-2021,28.9,53,1000.6,6.5,87,31.3
Raleigh,07-09-2021,29.6,37,1003.1,7,1,31.6
Raleigh,08-09-2021,28.1,69,999.3,12.1,97,31.2
Raleigh,09-09-2021,23.5,95,996.1,4.3,100,28.3
Raleigh,10-09-2021,24.9,42,1004.9,8.7,0,25.8
Raleigh,11-09-2021,26,42,1011,2.2,0,28.4
Raleigh,12-09-2021,28.4,48,1011.5,9.7,0,30.7
Raleigh,13-09-2021,30.2,54,1007.8,6.9,0,34.7
Raleigh,14-09-2021,30.5,50,1005.1,8.3,21,34.2
Raleigh,15-09-2021,29,59,1003.6,11.8,33,32
Raleigh,16-09-2021,27.6,66,1005.1,9.9,100,30.3
Raleigh,17-09-2021,27.4,65,1006.9,13.4,96,29.4
Raleigh,18-09-2021,28.5,66,1006.6,5.1,68,33
Raleigh,19-09-2021,30.1,50,1007.5,8.7,28,32.8
Raleigh,20-09-2021,28.8,50,1009.3,11.2,97,31
Raleigh,21-09-2021,24.2,93,1007.9,12.6,95,27.9
Raleigh,22-09-2021,23.1,98,999.6,19.4,100,25.7
Raleigh,23-09-2021,23,53,1000,11.7,0,23.8
Raleigh,24-09-2021,22.2,40,1006.1,8.6,0,22.1
Raleigh,25-09-2021,22.8,42,1004.7,8.1,81,23
Raleigh,26-09-2021,22.8,42,1006.3,11.9,0,22.3
Raleigh,27-09-2021,25.9,48,1006.3,8.4,15,27.3
Raleigh,28-09-2021,28.1,51,1002.3,8.5,0,30.6
Raleigh,29-09-2021,27.5,54,1002.8,7,25,30.3
Raleigh,30-09-2021,23.3,62,1007.2,2.5,39,25.2
Raleigh,01-10-2021,24.8,55,1011,1.9,97,27.4
Raleigh,02-10-2021,26.5,50,1009.5,10,45,27.9
Raleigh,03-10-2021,26.9,56,1005.1,11.1,95,28.1
Raleigh,04-10-2021,27.4,62,1003.2,7.7,49,30.4
Raleigh,05-10-2021,27.9,57,1007.3,8.9,39,30.3
Raleigh,06-10-2021,27.2,61,1010.7,13.3,92,28.7
Raleigh,07-10-2021,24.9,69,1009.8,15,81,26
Raleigh,08-10-2021,25.3,65,1005.8,8.3,100,27.1
Raleigh,09-10-2021,20.1,93,1003.5,15.6,100,21.2
Raleigh,10-10-2021,23,74,1001.7,20.9,100,23
Raleigh,11-10-2021,21.5,72,1003.3,12.3,100,21.9
Raleigh,12-10-2021,22.2,69,1005.3,7.4,100,23.3
Raleigh,13-10-2021,25.2,63,1004.6,7.2,100,27.7
Raleigh,14-10-2021,26.8,55,1002.8,7.4,0,29.1
Raleigh,15-10-2021,26.8,58,1001.8,3.4,0,30
Raleigh,16-10-2021,27.5,62,994.9,21.2,27,28.8
Raleigh,17-10-2021,17.1,42,1004.3,15.1,0,14.6
Raleigh,18-10-2021,19.3,38,1006.4,14.2,0,16.9
Raleigh,19-10-2021,21,42,1010.2,4.1,0,20.9
Raleigh,20-10-2021,23,41,1010,7.4,0,22.6
Raleigh,21-10-2021,23.6,51,1005.8,14,0,23.3
Raleigh,22-10-2021,23.1,69,1001,12.4,48,23.8
Raleigh,23-10-2021,20.8,51,1003.8,8.2,0,20.4
Raleigh,24-10-2021,22.9,51,1008.1,7.7,0,23.2
Raleigh,25-10-2021,22.1,79,999.5,9.4,100,23.8
Raleigh,26-10-2021,20,52,992.5,20.4,7,17.6
Raleigh,27-10-2021,18,54,997.3,13.1,57,16.3
Raleigh,28-10-2021,20.8,59,997.6,12.5,100,20
Raleigh,29-10-2021,19.5,65,985.2,13.9,87,18.4
Raleigh,30-10-2021,15,64,988.9,14.5,100,12.4
Raleigh,31-10-2021,20.2,56,996.4,13.5,3,19.1
Raleigh,01-11-2021,18.8,50,1008.6,12.7,0,17
Raleigh,02-11-2021,19,55,1008.8,4.6,26,18.7
Raleigh,03-11-2021,11.4,43,1013.1,11.4,100,7.6
Raleigh,04-11-2021,7.5,95,1011.9,9.1,100,5.4
Raleigh,05-11-2021,11.5,40,1013.8,16,100,6.8
Raleigh,06-11-2021,13.1,51,1008.7,22,100,8.4
Raleigh,07-11-2021,13.4,52,1004.7,24.1,100,8.4
Raleigh,08-11-2021,17.9,43,1009.6,15.2,0,14.9
Raleigh,09-11-2021,21.5,41,1010.1,7.6,0,20.3
Raleigh,10-11-2021,22.9,38,1007.6,3.6,7,22.1
Raleigh,11-11-2021,19.8,54,1007.5,7,98,18.8
Raleigh,12-11-2021,20.2,59,1002.4,5.1,1,20.3
Raleigh,13-11-2021,18.6,44,998.6,15.7,0,15.6
Raleigh,14-11-2021,11.2,41,1003,2.4,0,8.9
Raleigh,15-11-2021,11.6,32,1006.4,16.8,2,6.6
Raleigh,16-11-2021,14.6,40,1009.8,7.6,24,11.8
Raleigh,17-11-2021,20.1,57,1011.7,8.6,0,19.4
Raleigh,18-11-2021,21.6,67,1008.8,22.7,46,20.1
Raleigh,19-11-2021,10.2,35,1015.9,16.8,0,5.3
Raleigh,20-11-2021,9.9,43,1019.2,7.4,100,6.5
Raleigh,21-11-2021,15.9,57,1011.5,1.5,100,15
Raleigh,22-11-2021,11.6,95,999.3,14.6,100,9.8
Raleigh,23-11-2021,6.8,37,1008,14.5,0,1.9
Raleigh,24-11-2021,7.8,37,1017.1,1.4,0,4.9
Raleigh,25-11-2021,12.9,38,1008.3,13.2,84,8.8
Raleigh,26-11-2021,12,41,999.7,20.4,0,6.9
Raleigh,27-11-2021,7.7,36,1006,7.9,3,3.6
Raleigh,28-11-2021,14.1,37,999.9,6.8,86,11
Raleigh,29-11-2021,7.8,38,1004.7,16.5,26,2.6
Raleigh,30-11-2021,10.9,33,1006.3,17.1,0,5.7
Raleigh,01-12-2021,15.1,47,1009.5,2.6,100,13.2
Raleigh,02-12-2021,17.8,50,1001.9,9.7,99,15.7
Raleigh,03-12-2021,19.6,36,1004.3,10.7,34,16.6
Raleigh,04-12-2021,19.7,47,1004.9,3.7,100,18.6
Raleigh,05-12-2021,15.6,45,1010.8,13,100,12.2
Raleigh,06-12-2021,19.2,65,1001.2,17.8,10,17.4
Raleigh,07-12-2021,10.4,26,1009.1,9.8,25,5.8
Raleigh,08-12-2021,5.7,92,1001.2,8.5,100,3.1
Raleigh,09-12-2021,7.4,49,1011.3,7.6,100,3.9
Raleigh,10-12-2021,9,82,1007,4.2,100,7.4
Raleigh,11-12-2021,20.4,81,1000.8,25.7,100,19.2
Raleigh,12-12-2021,9.9,35,1012.5,13.5,0,5.2
Raleigh,13-12-2021,11.8,45,1016.2,6.6,0,8.7
Raleigh,14-12-2021,13,39,1017.8,10.6,0,9.2
Raleigh,15-12-2021,13.4,66,1018.3,3.1,11,12.2
Raleigh,16-12-2021,17.1,64,1011.1,9.2,99,15.9
Raleigh,17-12-2021,18.8,73,1009.1,12.9,100,18.2
Raleigh,18-12-2021,18,93,1004.6,14.3,100,18.3
Raleigh,19-12-2021,10.9,99,1003,20.9,100,8.1
Raleigh,20-12-2021,5,52,1013.3,11.3,66,0.7
Raleigh,21-12-2021,4.4,79,1002.9,7.7,100,1.3
Raleigh,22-12-2021,10.9,57,995.8,13.6,0,7.2
Raleigh,23-12-2021,7.1,44,1011.4,2.7,0,3.9
Raleigh,24-12-2021,12.2,51,1006.6,13.8,100,8.4
Raleigh,25-12-2021,18.2,62,996.1,29.9,100,14.2
Raleigh,26-12-2021,20.2,55,1001.9,11.3,0,18.8
Raleigh,27-12-2021,16.6,72,1000.8,11.2,43,15.5
Raleigh,28-12-2021,19.7,74,999.7,6.4,15,20.4
Raleigh,29-12-2021,23.4,62,999,23.8,100,21.9
Raleigh,30-12-2021,18.9,93,999.4,10.4,100,20.1
Raleigh,31-12-2021,18.6,74,1002.8,5.8,100,19
Raleigh,01-01-2022,22.8,79,997.6,20.5,100,23.2
Raleigh,02-01-2022,19.8,93,996.4,14.5,100,20.8
Raleigh,03-01-2022,2.2,93,999,33.6,100,-4.6
Raleigh,04-01-2022,3.9,46,1017.7,4.4,0,0.3
Raleigh,05-01-2022,8.6,82,1001.9,4.8,76,6.8
Raleigh,06-01-2022,12,47,1001,6.2,0,9.1
Raleigh,07-01-2022,3.7,41,1007.3,20.1,98,-2.4
Raleigh,08-01-2022,1.5,43,1023.6,5.8,0,-2.6
Raleigh,09-01-2022,12.5,69,1012.7,14.5,97,9.6
Raleigh,10-01-2022,6.8,31,1012.8,15.1,0,1.4
Raleigh,11-01-2022,2.7,38,1020.3,8.6,0,-1.9
Raleigh,12-01-2022,7.9,19,1012.9,11.7,4,2.7
Raleigh,13-01-2022,9.6,56,1000.9,1.6,100,7.4
Raleigh,14-01-2022,10.1,46,998.5,16.6,0,5.5
Raleigh,15-01-2022,4.2,53,1010.5,8.4,100,0.2
Raleigh,16-01-2022,-0.8,98,998.5,20.4,100,-6
Raleigh,17-01-2022,4.3,60,987.8,24.2,42,-1.7
Raleigh,18-01-2022,6.7,47,1007.4,13.9,0,2.1
Raleigh,19-01-2022,10,55,1009.7,14.7,28,5.9
Raleigh,20-01-2022,8.1,97,1006.2,4.7,100,6.8
Raleigh,21-01-2022,-1.3,49,1015.6,17.3,100,-7.1
Raleigh,22-01-2022,-1.7,53,1013.8,8.3,0,-5.9
Raleigh,23-01-2022,6,40,1002.4,7,0,2.3
Raleigh,24-01-2022,7.8,50,1000.4,1.5,10,5.3
Raleigh,25-01-2022,12.6,57,1001.8,3.1,88,10.8
Raleigh,26-01-2022,2.2,50,1013.6,13.6,100,-2.8
Raleigh,27-01-2022,3.2,42,1015.8,5.2,0,-0.4
Raleigh,28-01-2022,8.1,37,1003.5,3.6,98,4.7
Raleigh,29-01-2022,0.2,40,1000.6,24.8,0,-6.5
Raleigh,30-01-2022,3.8,12,1006,14.6,100,-2.2
Raleigh,31-01-2022,9.6,27,1008.6,7.5,2,5.6
Raleigh,01-02-2022,7,59,1016.9,8.9,68,3.8
Raleigh,02-02-2022,9.9,66,1015.5,4.9,33,8
Raleigh,03-02-2022,17,86,1010.2,16.6,100,16.1
Raleigh,04-02-2022,18.1,93,1001.6,24.5,100,17.1
Raleigh,05-02-2022,4.3,34,1014.8,21.5,0,-1.6
Raleigh,06-02-2022,3.8,44,1018.9,10.9,0,-0.3
Raleigh,07-02-2022,2.7,98,1008.2,15.5,100,-1.3
Raleigh,08-02-2022,7.7,63,1007.5,11.2,100,4.1
Raleigh,09-02-2022,11.8,45,1005.2,6.1,0,9.4
Raleigh,10-02-2022,15,48,1004,10.8,0,12.6
Raleigh,11-02-2022,16.3,45,1005.3,13.1,31,13.5
Raleigh,12-02-2022,17.5,49,1005.2,9.2,100,15.8
Raleigh,13-02-2022,9.3,57,1003.3,14.4,100,5.3
Raleigh,14-02-2022,5.6,44,1010.7,8.4,0,2.2
Raleigh,15-02-2022,6.6,43,1024.2,6.6,0,3.7
Raleigh,16-02-2022,13.8,54,1022.5,10.7,14,11.6
Raleigh,17-02-2022,20.2,61,1010.6,20.4,100,18
Raleigh,18-02-2022,14.9,49,1000.4,20.1,100,10.7
Raleigh,19-02-2022,9.9,36,1007.6,10.8,0,6.6
Raleigh,20-02-2022,6.6,36,1019.4,7.4,0,3.5
Raleigh,21-02-2022,16,65,1015,4.7,5,15.8
Raleigh,22-02-2022,17.7,75,1012.3,16.6,100,16.3
Raleigh,23-02-2022,17.7,88,1008.8,12.8,100,17.8
Raleigh,24-02-2022,12.3,64,1011.7,11.4,100,9.6
Raleigh,25-02-2022,21.5,66,1006.5,22,98,20
Raleigh,26-02-2022,7.8,55,1016.6,10.7,100,4.1
Raleigh,27-02-2022,6.7,96,1009.6,6.4,100,4.8
Raleigh,28-02-2022,12.1,37,1010.6,10,0,9.3
Raleigh,01-03-2022,15.4,50,1007.8,3.1,1,15
Raleigh,02-03-2022,20.3,31,1004.6,9,0,18.5
Raleigh,03-03-2022,23.1,36,1004.5,12.4,83,20.9
Raleigh,04-03-2022,10.7,34,1018.8,9.9,2,7.6
Raleigh,05-03-2022,14.4,71,1017.2,5.8,100,13.4
Raleigh,06-03-2022,23.5,57,1011.5,29.3,75,20.7
Raleigh,07-03-2022,25.1,50,1003,31.3,30,22.5
Raleigh,08-03-2022,15.6,38,1007.2,9.3,47,13.1
Raleigh,09-03-2022,10.9,95,997.4,6.9,100,10
Raleigh,10-03-2022,9.6,63,1006.4,10.7,100,6.4
Raleigh,11-03-2022,13.8,64,1005.5,4,6,13.7
Raleigh,12-03-2022,6.2,64,988.5,26.9,100,0.1
Raleigh,13-03-2022,5.2,35,1016.3,9,0,2.3
Raleigh,14-03-2022,14.4,40,1018.6,6.1,100,12.9
Raleigh,15-03-2022,18,37,1013.5,7.4,15,16.9
Raleigh,16-03-2022,21,51,1007.2,17.6,100,19.4
Raleigh,17-03-2022,16.5,81,999.8,18.1,100,14.9
Raleigh,18-03-2022,22.2,56,1004.9,12.2,100,22.6
Raleigh,19-03-2022,22.5,69,999.4,23.5,44,21.3
Raleigh,20-03-2022,16.9,39,1003.7,23,43,13.2
Raleigh,21-03-2022,17.5,33,1013.2,4.7,0,16.8
Raleigh,22-03-2022,20.5,40,1009.3,10.2,100,19.2
Raleigh,23-03-2022,20.2,75,1001.1,15.6,100,19.9
Raleigh,24-03-2022,19.8,89,997,11,100,21
Raleigh,25-03-2022,18.5,33,994.8,15.5,45,15.8
Raleigh,26-03-2022,13.9,37,992.4,23.8,29,9.8
Raleigh,27-03-2022,12.1,34,998.5,16.6,0,8.8
Raleigh,28-03-2022,11.6,33,1003.7,14.4,7,8.7
Raleigh,29-03-2022,8.4,38,1012.4,3.1,100,6.9
Raleigh,30-03-2022,12.5,53,1008.4,8.7,100,9.7
Raleigh,31-03-2022,18,98,994.2,28.6,100,16.5
Raleigh,01-04-2022,18.5,35,997.3,22.4,1,14.8
Raleigh,02-04-2022,14.4,38,1006.5,5.2,89,13.8
Raleigh,03-04-2022,19,24,998.5,18.9,0,15.6
Raleigh,04-04-2022,15.4,36,1005.9,6.5,61,14.5
Raleigh,05-04-2022,24,40,1000.3,20.1,100,21.7
Raleigh,06-04-2022,23.3,52,994.9,12.3,99,24.3
Raleigh,07-04-2022,24.5,71,988,22,100,24.8
Raleigh,08-04-2022,15.8,56,993.6,12.1,55,14.2
Raleigh,09-04-2022,12.5,35,995.6,15.8,79,8.2
Raleigh,10-04-2022,12.9,36,1004.9,19.3,1,9.6
Raleigh,11-04-2022,23.1,44,1006.7,10.2,51,23.7
Raleigh,12-04-2022,25.6,42,1007.5,14.5,23,25.7
Raleigh,13-04-2022,25.8,57,1005.9,16.9,45,27.1
Raleigh,14-04-2022,26.2,52,999.6,26.5,100,24.6
Raleigh,15-04-2022,20.5,25,1010.6,8.5,16,19.3
Raleigh,16-04-2022,18.5,71,1003.6,11.6,100,17.8
Raleigh,17-04-2022,22.3,44,1004.9,13.2,3,22.2
Raleigh,18-04-2022,11.9,99,1000.6,13.2,100,10.4
Raleigh,19-04-2022,12.4,32,1005.7,23.8,16,8.3
Raleigh,20-04-2022,15.2,36,1017.2,2.5,0,15.3
Raleigh,21-04-2022,20,45,1017.9,9.5,100,18.6
Raleigh,22-04-2022,26.1,46,1015.5,4,36,29
Raleigh,23-04-2022,26.8,44,1012.9,10.5,43,28.4
Raleigh,24-04-2022,27.3,43,1009.2,9.9,0,29.1
Raleigh,25-04-2022,28.9,37,1006.3,10.5,0,30.4
Raleigh,26-04-2022,28.9,41,1003.3,19.5,19,28.7
Raleigh,27-04-2022,19.3,27,1006.5,16.2,0,17
Raleigh,28-04-2022,18.9,27,1008.5,12.2,0,17.2
Raleigh,29-04-2022,18.4,33,1009.2,6.5,98,17.1
Raleigh,30-04-2022,24.7,47,1006,7.5,99,25.1
Raleigh,01-05-2022,26.9,45,1004.8,13.2,62,27.9
Raleigh,02-05-2022,27.2,50,1004.3,11.4,46,29.1
Raleigh,03-05-2022,29.4,47,1004.3,12.7,99,31.4
Raleigh,04-05-2022,28.9,56,1001.4,12.2,25,32.3
Raleigh,05-05-2022,25,55,1004,12.1,100,26
Raleigh,06-05-2022,27.7,59,994.7,17.9,100,29.9
Raleigh,07-05-2022,24.6,49,987.6,6.4,100,26.1
Raleigh,08-05-2022,12.1,63,1002,19.2,100,8.1
Raleigh,09-05-2022,18.3,37,1007.6,15.7,0,16.6
Raleigh,10-05-2022,20.1,44,1009.8,18.1,85,18.6
Raleigh,11-05-2022,21.8,34,1007.6,19.4,0,19.8
Raleigh,12-05-2022,19.4,74,1006.5,21.4,100,17.8
Raleigh,13-05-2022,21.8,74,1006.1,8.9,100,23
Raleigh,14-05-2022,22.9,76,1002.8,2.2,28,26.3
Raleigh,15-05-2022,27.9,55,1000.6,7.7,100,31.1
Raleigh,16-05-2022,27.2,56,995.5,16.9,19,27.6
Raleigh,17-05-2022,26.8,33,1001.8,7.2,0,28.1
Raleigh,18-05-2022,28.1,35,1003.5,5.7,19,30.2
Raleigh,19-05-2022,31.4,40,996.2,11.1,100,34.1
Raleigh,20-05-2022,34,41,1000.7,17.1,24,36.8
Raleigh,21-05-2022,29,61,1007.7,8.6,100,32.1
Raleigh,22-05-2022,29.4,58,1007.9,14.7,27,32.3
Raleigh,23-05-2022,29.8,53,1006.9,1.9,100,33.8
Raleigh,24-05-2022,24,73,1005.4,14.5,100,25.2
Raleigh,25-05-2022,22.4,62,1011.1,9.4,84,23.2
Raleigh,26-05-2022,26.2,58,1008.7,6.9,53,28.8
Raleigh,27-05-2022,20.5,98,999.5,14.2,100,22.4
Raleigh,28-05-2022,26.5,43,999.3,8.9,0,28.5
Raleigh,29-05-2022,28,45,1005.1,4,50,29.3
Raleigh,30-05-2022,29.9,49,1007.3,4.1,11,34.1
Raleigh,31-05-2022,32.3,37,1005.5,5.6,1,35.3
Raleigh,01-06-2022,33.3,41,1001.6,6.4,30,37.3
Raleigh,02-06-2022,33.6,39,996.2,9,16,37
Raleigh,03-06-2022,25.8,62,997.6,10.8,100,27
Raleigh,04-06-2022,27.3,35,1000.2,10.8,45,27.1
Raleigh,05-06-2022,28.4,25,999.9,17.4,11,27.1
Raleigh,06-06-2022,28.1,32,1004,6.5,0,29.7
Raleigh,07-06-2022,29.1,44,1003.2,10.1,98,31.3
Raleigh,08-06-2022,31.4,51,1000.1,10.7,100,34.8
Raleigh,09-06-2022,31.3,46,996,14.5,100,33.9
